src,src_label,rel,dst,dst_label,eventName,eventSource,eventTime,sourceIP,outcome,issuedAt
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,cloudfront.amazonaws.com,Service,ListDistributions2020_05_31,cloudfront.amazonaws.com,2020-10-06T16:49:13Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,cloudfront.amazonaws.com,Service,ListPublicKeys2020_05_31,cloudfront.amazonaws.com,2020-10-06T16:49:13Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,cloudfront.amazonaws.com,Service,ListStreamingDistributions2020_05_31,cloudfront.amazonaws.com,2020-10-06T16:49:14Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,lightsail.amazonaws.com,Service,GetBlueprints,lightsail.amazonaws.com,2020-10-06T16:49:15Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,lightsail.amazonaws.com,Service,GetBundles,lightsail.amazonaws.com,2020-10-06T16:49:16Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,lightsail.amazonaws.com,Service,GetCloudFormationStackRecords,lightsail.amazonaws.com,2020-10-06T16:49:16Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,lightsail.amazonaws.com,Service,GetDiskSnapshots,lightsail.amazonaws.com,2020-10-06T16:49:17Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,lightsail.amazonaws.com,Service,GetDomains,lightsail.amazonaws.com,2020-10-06T16:49:18Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,lightsail.amazonaws.com,Service,GetInstances,lightsail.amazonaws.com,2020-10-06T16:49:18Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,lightsail.amazonaws.com,Service,GetOperations,lightsail.amazonaws.com,2020-10-06T16:49:19Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,iam.amazonaws.com,Service,GenerateCredentialReport,iam.amazonaws.com,2020-10-06T16:49:20Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,iam.amazonaws.com,Service,GetAccountAuthorizationDetails,iam.amazonaws.com,2020-10-06T16:49:21Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,iam.amazonaws.com,Service,GetAccountPasswordPolicy,iam.amazonaws.com,2020-10-06T16:49:21Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,iam.amazonaws.com,Service,GetAccountSummary,iam.amazonaws.com,2020-10-06T16:49:22Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,iam.amazonaws.com,Service,GetCredentialReport,iam.amazonaws.com,2020-10-06T16:49:23Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,iam.amazonaws.com,Service,ListAccountAliases,iam.amazonaws.com,2020-10-06T16:49:23Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,iam.amazonaws.com,Service,ListInstanceProfiles,iam.amazonaws.com,2020-10-06T16:49:24Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,iam.amazonaws.com,Service,ListGroups,iam.amazonaws.com,2020-10-06T16:49:24Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,iam.amazonaws.com,Service,ListPolicies,iam.amazonaws.com,2020-10-06T16:49:25Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,iam.amazonaws.com,Service,ListMFADevices,iam.amazonaws.com,2020-10-06T16:49:25Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,iam.amazonaws.com,Service,ListSAMLProviders,iam.amazonaws.com,2020-10-06T16:49:26Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,iam.amazonaws.com,Service,ListServerCertificates,iam.amazonaws.com,2020-10-06T16:49:27Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,iam.amazonaws.com,Service,ListUsers,iam.amazonaws.com,2020-10-06T16:49:28Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,acm.amazonaws.com,Service,ListCertificates,acm.amazonaws.com,2020-10-06T16:49:29Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,apigateway.amazonaws.com,Service,GetAccount,apigateway.amazonaws.com,2020-10-06T16:49:31Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,apigateway.amazonaws.com,Service,GetApiKeys,apigateway.amazonaws.com,2020-10-06T16:49:31Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,apigateway.amazonaws.com,Service,GetDomainNames,apigateway.amazonaws.com,2020-10-06T16:49:32Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,apigateway.amazonaws.com,Service,GetClientCertificates,apigateway.amazonaws.com,2020-10-06T16:49:32Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,apigateway.amazonaws.com,Service,GetUsagePlans,apigateway.amazonaws.com,2020-10-06T16:49:33Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,apigateway.amazonaws.com,Service,GetRestApis,apigateway.amazonaws.com,2020-10-06T16:49:33Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,athena.amazonaws.com,Service,ListNamedQueries,athena.amazonaws.com,2020-10-06T16:49:35Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,athena.amazonaws.com,Service,ListQueryExecutions,athena.amazonaws.com,2020-10-06T16:49:36Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,batch.amazonaws.com,Service,ListJobs,batch.amazonaws.com,2020-10-06T16:49:42Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,cloud9.amazonaws.com,Service,ListEnvironments,cloud9.amazonaws.com,2020-10-06T16:49:45Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,clouddirectory.amazonaws.com,Service,ListDirectories,clouddirectory.amazonaws.com,2020-10-06T16:49:46Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,clouddirectory.amazonaws.com,Service,ListDevelopmentSchemaArns,clouddirectory.amazonaws.com,2020-10-06T16:49:47Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,cloudformation.amazonaws.com,Service,ListExports,cloudformation.amazonaws.com,2020-10-06T16:49:48Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,cloudformation.amazonaws.com,Service,ListStacks,cloudformation.amazonaws.com,2020-10-06T16:49:48Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,cloudformation.amazonaws.com,Service,ListStackSets,cloudformation.amazonaws.com,2020-10-06T16:49:49Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,cloudhsm.amazonaws.com,Service,ListAvailableZones,cloudhsm.amazonaws.com,2020-10-06T16:49:50Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,cloudhsm.amazonaws.com,Service,ListHapgs,cloudhsm.amazonaws.com,2020-10-06T16:49:52Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,cloudhsm.amazonaws.com,Service,ListHsms,cloudhsm.amazonaws.com,2020-10-06T16:49:54Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,cloudhsm.amazonaws.com,Service,ListLunaClients,cloudhsm.amazonaws.com,2020-10-06T16:49:56Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,cloudsearch.amazonaws.com,Service,ListDomainNames,cloudsearch.amazonaws.com,2020-10-06T16:49:57Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,codebuild.amazonaws.com,Service,ListBuilds,codebuild.amazonaws.com,2020-10-06T16:49:59Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,codebuild.amazonaws.com,Service,ListProjects,codebuild.amazonaws.com,2020-10-06T16:50:00Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,codebuild.amazonaws.com,Service,ListSourceCredentials,codebuild.amazonaws.com,2020-10-06T16:50:02Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,codecommit.amazonaws.com,Service,ListRepositories,codecommit.amazonaws.com,2020-10-06T16:50:04Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,codepipeline.amazonaws.com,Service,ListPipelines,codepipeline.amazonaws.com,2020-10-06T16:50:05Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,codepipeline.amazonaws.com,Service,ListWebhooks,codepipeline.amazonaws.com,2020-10-06T16:50:06Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,codepipeline.amazonaws.com,Service,ListActionTypes,codepipeline.amazonaws.com,2020-10-06T16:50:06Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,codestar.amazonaws.com,Service,ListProjects,codestar.amazonaws.com,2020-10-06T16:50:08Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,codestar.amazonaws.com,Service,ListUserProfiles,codestar.amazonaws.com,2020-10-06T16:50:10Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,comprehend.amazonaws.com,Service,ListDocumentClassificationJobs,comprehend.amazonaws.com,2020-10-06T16:50:11Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,comprehend.amazonaws.com,Service,ListDocumentClassifiers,comprehend.amazonaws.com,2020-10-06T16:50:13Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,comprehend.amazonaws.com,Service,ListDominantLanguageDetectionJobs,comprehend.amazonaws.com,2020-10-06T16:50:15Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,comprehend.amazonaws.com,Service,ListEntitiesDetectionJobs,comprehend.amazonaws.com,2020-10-06T16:50:16Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,comprehend.amazonaws.com,Service,ListEntityRecognizers,comprehend.amazonaws.com,2020-10-06T16:50:18Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,comprehend.amazonaws.com,Service,ListKeyPhrasesDetectionJobs,comprehend.amazonaws.com,2020-10-06T16:50:20Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,comprehend.amazonaws.com,Service,ListSentimentDetectionJobs,comprehend.amazonaws.com,2020-10-06T16:50:21Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,comprehend.amazonaws.com,Service,ListTopicsDetectionJobs,comprehend.amazonaws.com,2020-10-06T16:50:23Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,datapipeline.amazonaws.com,Service,ListPipelines,datapipeline.amazonaws.com,2020-10-06T16:50:24Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,datasync.amazonaws.com,Service,ListAgents,datasync.amazonaws.com,2020-10-06T16:50:26Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,datasync.amazonaws.com,Service,ListLocations,datasync.amazonaws.com,2020-10-06T16:50:27Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,datasync.amazonaws.com,Service,ListTaskExecutions,datasync.amazonaws.com,2020-10-06T16:50:28Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,datasync.amazonaws.com,Service,ListTasks,datasync.amazonaws.com,2020-10-06T16:50:29Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,ds.amazonaws.com,Service,ListLogSubscriptions,ds.amazonaws.com,2020-10-06T16:50:30Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,dynamodb.amazonaws.com,Service,ListTables,dynamodb.amazonaws.com,2020-10-06T16:50:32Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,dynamodb.amazonaws.com,Service,ListGlobalTables,dynamodb.amazonaws.com,2020-10-06T16:50:33Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,dynamodb.amazonaws.com,Service,ListBackups,dynamodb.amazonaws.com,2020-10-06T16:50:33Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,dynamodb.amazonaws.com,Service,ListStreams,dynamodb.amazonaws.com,2020-10-06T16:50:36Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,elastictranscoder.amazonaws.com,Service,ListPipelines,elastictranscoder.amazonaws.com,2020-10-06T16:50:37Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,elastictranscoder.amazonaws.com,Service,ListPresets,elastictranscoder.amazonaws.com,2020-10-06T16:50:38Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,elasticmapreduce.amazonaws.com,Service,ListClusters,elasticmapreduce.amazonaws.com,2020-10-06T16:50:40Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,elasticmapreduce.amazonaws.com,Service,ListSecurityConfigurations,elasticmapreduce.amazonaws.com,2020-10-06T16:50:41Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,es.amazonaws.com,Service,ListDomainNames,es.amazonaws.com,2020-10-06T16:50:43Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,es.amazonaws.com,Service,ListElasticsearchVersions,es.amazonaws.com,2020-10-06T16:50:44Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,events.amazonaws.com,Service,ListRules,events.amazonaws.com,2020-10-06T16:50:46Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,firehose.amazonaws.com,Service,ListDeliveryStreams,firehose.amazonaws.com,2020-10-06T16:50:47Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,fms.amazonaws.com,Service,ListMemberAccounts,fms.amazonaws.com,2020-10-06T16:50:49Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,fms.amazonaws.com,Service,ListPolicies,fms.amazonaws.com,2020-10-06T16:50:51Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,gamelift.amazonaws.com,Service,ListAliases,gamelift.amazonaws.com,2020-10-06T16:50:52Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,gamelift.amazonaws.com,Service,ListBuilds,gamelift.amazonaws.com,2020-10-06T16:50:54Z,0.0.58.4,AccessDenied,
ASIANVVRO9PAQZP0DOOA,Principal,HAS_ROLE,arn:aws:iam::811596193553:role/aws:ec2-instance,Role,,,,,,
ASIANVVRO9PAQZP0DOOA,Principal,ACCESS,gamelift.amazonaws.com,Service,ListFleets,gamelift.amazonaws.com,2020-10-06T16:50:56Z,0.0.58.4,AccessDenied,
